client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
5f207fb8f79134e80815aa2b039c8e4f7fe241bae9a3af6d81efa64d669112d94223788f02b80f072ba5aecc33d027c2f2be0efac3eef554bdeee548f829c96a	common_voice_ko_36305787.mp3	모두가 한 때일 뿐.	2	0					ko	
cc80a9d24604176d8ff40232a582e1e18b5cfa55ab86b2f7fe3573c3c65c11d3365dd72d76e711605a8aae1c202674d11c4518dbb77806be8528bebb3a3df8ef	common_voice_ko_36890353.mp3	그리고 이런 으슥한 곳에서는 손이라도 따 뜻 이 쥐어 주었으면 좋을 것 같았다.	2	0	twenties	male			ko	
cc80a9d24604176d8ff40232a582e1e18b5cfa55ab86b2f7fe3573c3c65c11d3365dd72d76e711605a8aae1c202674d11c4518dbb77806be8528bebb3a3df8ef	common_voice_ko_36890381.mp3	최악일 때는 욕설을 퍼부어라.	2	0	twenties	male			ko	
cc80a9d24604176d8ff40232a582e1e18b5cfa55ab86b2f7fe3573c3c65c11d3365dd72d76e711605a8aae1c202674d11c4518dbb77806be8528bebb3a3df8ef	common_voice_ko_36890541.mp3	가을철 들면서부터 덕호는 읍의 출입이 잦아졌다.	2	0	twenties	male			ko	
cc80a9d24604176d8ff40232a582e1e18b5cfa55ab86b2f7fe3573c3c65c11d3365dd72d76e711605a8aae1c202674d11c4518dbb77806be8528bebb3a3df8ef	common_voice_ko_36890640.mp3	살아생전 다시는 만나 보지 못할 것처럼 영신의 표정은 전에 없이 애련하다.	2	0	twenties	male			ko	
8b499e234d82930224f327ad88d06588b35666e5f55aede40afe3274aa0604b02c776c6a7d8f2c10c879f839a34105b08353b84ca1caa178a6151082a312b9f7	common_voice_ko_35965271.mp3	그때까지는 아무리 만나고 싶어도 꽁꽁 참으리라 하였다.	2	0					ko	
8b499e234d82930224f327ad88d06588b35666e5f55aede40afe3274aa0604b02c776c6a7d8f2c10c879f839a34105b08353b84ca1caa178a6151082a312b9f7	common_voice_ko_35965273.mp3	그리고 뿡뿡 하는 경적 소리가 가는 철사의 울림 과같이 귓가를 스친다.	2	0					ko	
8b499e234d82930224f327ad88d06588b35666e5f55aede40afe3274aa0604b02c776c6a7d8f2c10c879f839a34105b08353b84ca1caa178a6151082a312b9f7	common_voice_ko_35965274.mp3	그들은 이 종잇조각을 발견할 때마다 머리를 맞대고 재미나게 읽어 보았다.	2	0					ko	
8b499e234d82930224f327ad88d06588b35666e5f55aede40afe3274aa0604b02c776c6a7d8f2c10c879f839a34105b08353b84ca1caa178a6151082a312b9f7	common_voice_ko_35965277.mp3	이렇게 생각한 첫째는 눈을 부릅뜨고 선비를 바라보았다.	2	0					ko	
8b499e234d82930224f327ad88d06588b35666e5f55aede40afe3274aa0604b02c776c6a7d8f2c10c879f839a34105b08353b84ca1caa178a6151082a312b9f7	common_voice_ko_35965292.mp3	그때 비창한 어떤 결심이 그의 전신을 뜨겁게 하였다.	2	0					ko	
971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	common_voice_ko_37211914.mp3	그렇습니다.	2	0			서울		ko	
971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	common_voice_ko_37211924.mp3	기천이는 맨 나중에 단장을 짚고 기엄기엄 올라왔다.	2	0	twenties	male	서울		ko	
971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	common_voice_ko_37211936.mp3	신철이는 우미관 앞에서 오 전짜리 우동 두 그릇을 사먹고 나서야 기운이 났다.	2	0	twenties	male	서울		ko	
971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	common_voice_ko_37211943.mp3	제 그곳을 지배하는 무시무시한 정적	2	0	twenties	male	서울		ko	
971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	common_voice_ko_37211958.mp3	평소에는 성이 난 사람처럼 뚜웅허니 남하고 수작 하기도 싫어하면서 술만 들어가면 불평이 쏟아진다.	2	0	twenties	male	서울		ko	
706b44a3dd62be2b3d50b69d7d4b8534a125a45d6caaad7d649ddd8928cf0d451d78d79b20c750416320c11f84bbaadcdc42179940b60b991eff11a5bba0d757	common_voice_ko_37597011.mp3	할멈은 올 가을에 새로한 이 무명저고리를 아까워서 입지 못하고 두었던 것이다.	2	0	twenties	male	경기도		ko	
706b44a3dd62be2b3d50b69d7d4b8534a125a45d6caaad7d649ddd8928cf0d451d78d79b20c750416320c11f84bbaadcdc42179940b60b991eff11a5bba0d757	common_voice_ko_37597039.mp3	형제는 그 아버지의 시체 앞에 꿇어 엎드려 목을 놓고 울었습니다.	2	0	twenties	male	경기도		ko	
706b44a3dd62be2b3d50b69d7d4b8534a125a45d6caaad7d649ddd8928cf0d451d78d79b20c750416320c11f84bbaadcdc42179940b60b991eff11a5bba0d757	common_voice_ko_37597040.mp3	선생님 말씀은 제가 모두 듣고 있었지요.	2	0	twenties	male	경기도		ko	
706b44a3dd62be2b3d50b69d7d4b8534a125a45d6caaad7d649ddd8928cf0d451d78d79b20c750416320c11f84bbaadcdc42179940b60b991eff11a5bba0d757	common_voice_ko_37597042.mp3	는 듯이 상을 찌푸리고 꼴딱꼴딱 마셔 넘긴다.	4	0	twenties	male	경기도		ko	
706b44a3dd62be2b3d50b69d7d4b8534a125a45d6caaad7d649ddd8928cf0d451d78d79b20c750416320c11f84bbaadcdc42179940b60b991eff11a5bba0d757	common_voice_ko_37597043.mp3	이라고 버젓이 씌어 있는 것을 보니 동혁의 가슴은 울렁거리지 않을 수 없었다.	2	0	twenties	male	경기도		ko	
706b44a3dd62be2b3d50b69d7d4b8534a125a45d6caaad7d649ddd8928cf0d451d78d79b20c750416320c11f84bbaadcdc42179940b60b991eff11a5bba0d757	common_voice_ko_37597065.mp3	무슨 뜻이에요?	2	0	twenties	male	경기도		ko	
994502e6e432841fdac5cfa623bdbb72b244b98c68e834f375a66ae5436a4a7e2670dedc4bc8890c170eba5e2141ccc0e1a9fab6c1f6c128c58a310fea794ad5	common_voice_ko_35884369.mp3	이런 때에 그 바람 소리는 자기들을 위하여 부는 듯하여 다행하였다.	2	0					ko	
994502e6e432841fdac5cfa623bdbb72b244b98c68e834f375a66ae5436a4a7e2670dedc4bc8890c170eba5e2141ccc0e1a9fab6c1f6c128c58a310fea794ad5	common_voice_ko_35884370.mp3	내가 너는 옥점이년과 조금도 달리 생각지 않는다.	2	0					ko	
994502e6e432841fdac5cfa623bdbb72b244b98c68e834f375a66ae5436a4a7e2670dedc4bc8890c170eba5e2141ccc0e1a9fab6c1f6c128c58a310fea794ad5	common_voice_ko_35884396.mp3	그래서 온 동네 사람들까지도 민수를 믿어 왔으며 덕호 역시 믿었다.	2	0					ko	
994502e6e432841fdac5cfa623bdbb72b244b98c68e834f375a66ae5436a4a7e2670dedc4bc8890c170eba5e2141ccc0e1a9fab6c1f6c128c58a310fea794ad5	common_voice_ko_35884397.mp3	그것을 다스리며 지키게 하시고	2	0					ko	
994502e6e432841fdac5cfa623bdbb72b244b98c68e834f375a66ae5436a4a7e2670dedc4bc8890c170eba5e2141ccc0e1a9fab6c1f6c128c58a310fea794ad5	common_voice_ko_35884398.mp3	그때도 김첨지가 오래간만에 돈을 얻어서 좁쌀 한 되와	2	0					ko	
994502e6e432841fdac5cfa623bdbb72b244b98c68e834f375a66ae5436a4a7e2670dedc4bc8890c170eba5e2141ccc0e1a9fab6c1f6c128c58a310fea794ad5	common_voice_ko_35884400.mp3	대학 어디 나오셨어요?	2	0					ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195156.mp3	나가지 말라도 그래	2	0	thirties	male			ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195177.mp3	김치국부터 마시지 말라	2	0	thirties	male			ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195192.mp3	떼내느라 죽다 살았는데	2	0	thirties	male			ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195194.mp3	설렁탕을 사다놓았는데 왜 먹지를 못하니 왜 먹지를 못하니 괴상하게도 오늘은 운수가 좋더니만	2	0	thirties	male			ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195197.mp3	말 끝엔 목이 메였다.	2	0	thirties	male			ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195209.mp3	춘우가 눈을 떴을 때에는 그는 놀라지 않을 수가 없었다.	2	0	thirties	male			ko	
e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	common_voice_ko_37195216.mp3	지금 저들은 사무관이나 판검사를 머리에 그리며 저 모양을 하고 있을 것이다.	2	0	thirties	male			ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848519.mp3	그것도 춘우에게 어머니 없는 탓으로 돌려 보내지 않을 수 없었다.	2	0					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848520.mp3	그 지으시던 일이 다하므로 일곱째 날에 안식하시니라	2	0					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848521.mp3	법원의 제청에 의한 법률의 위헌여부 심판	2	0					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848523.mp3	창하도 빙그레 웃고 영숙도 방싯 웃는다.	2	0					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848548.mp3	여호와 경외하기를 깨달으며 하나님을 알게 되리니	2	0					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848550.mp3	은희는 두 눈을 감고 마음속으로 그 어머니를 생각하며 빌었습니다.	2	0					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848551.mp3	먼저 자신을 비웃어라.	2	1					ko	
a98bcd69681a39d6dc4b85f8a16a6e0bd7a18644f0464c8fa65dfac00970c0c7e616b967cf0b0d06e40c3b84d611ae1a2b138e50a4d495c0416b9ac3105a8246	common_voice_ko_35848552.mp3	그가 문밖을 나서며 다는 얼굴을 부비 쳤다.	2	0					ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800748.mp3	그러는 동안에 옆에 있던 설성월이가 보이지를 아니하였다.	2	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800750.mp3	신철이는 모자로 해를 가리며 이마의 땀을 씻었다.	2	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800752.mp3	그리고 감독이 물으면 대답하려고 어제 밤새도록 준비하였던 말이 어디로 달아나 버리고 말았다.	4	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800753.mp3	싸락눈이 그의 다는 얼굴을 선듯선듯하게 하여 준다.	2	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800754.mp3	유서방은 눈 위에서 이리 뛰고 저리 뛰는 검정이를 바라보며 빙글빙글 웃고 있다.	4	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800759.mp3	모든 국민은 보건에 관하여 국가의 보호를 받는다.	2	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800760.mp3	찬란한 문화로 자라난	4	0	twenties	male	사투리가 조금 있는		ko	
b589a24383fb3d3388c55b58cf1dc68ef5bf548c95209bf7de968413dc662ce9dc6373ab31f868988123f2826e44b6bcb155235568755d6d49f99a26ec693c0f	common_voice_ko_36800765.mp3	영신은 건배의 아낙이 이고 나온 묵직한 함지박을 받아 내려놓는다.	2	0	twenties	male	사투리가 조금 있는		ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36438706.mp3	무릎이 마주 닿도록 더 부쩍 다가앉는다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36438713.mp3	예비비는 총액으로 국회의 의결을 얻어야 한다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36438714.mp3	이놈아, 그걸 먹고 취할 내냐	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36438716.mp3	그는 자리에서 일어나서 불을 켜고 목화 송이를 고르기 시작하였다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36438717.mp3	더구나 늙은 할머니는 젊은 어머니를 질투 하는 생각이 많았다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36455825.mp3	날은 초저녁보다도 강강한데 싸래기눈이 쌀쌀하게 뿌리기 시작한다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36455828.mp3	춘우는 직감적으로 어머니가 어떠한 것을 알았으며 다시 생각할 여지도 없이 어머니의 사랑이 그리웠다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36455842.mp3	그리고 머리를 숙이며 덕호의 시선을 피하였다.	2	0	fourties	male			ko	
5c00cb41b34dc9b18696f4e8bd21ba0ab17083ad89b8ce31025ae50c4e0d2a11861ea6883a37ab8c317fbdc6610ec4e6c0fdab0e921a75f153a7f5bb21d9425c	common_voice_ko_36455843.mp3	그 사람의 마음까지 오는 것은 아니거든.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36394266.mp3	그러고 영숙을 보는 눈에는 시기의 광채가 번득거리었다.	2	0					ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36396940.mp3	영신은 한숨과 함께 원재 어머니 편으로 머리를 돌렸다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36396941.mp3	부르짖으며 영신의 턱밑을 치받치듯 한다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36412914.mp3	막 먹어도 상관이 없어.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36412916.mp3	군사에 관한 것도 또한 같다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36416347.mp3	대문 밖을 나선 그는 휘휘 돌아보았다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36416348.mp3	그리고 선원들이 죽 나와서 이상한 듯이 그들을 바라보았다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36416349.mp3	이서방은 그제야 알아는 들었으나 뭐라고 설명할 아무것도 없다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36433058.mp3	요즘 인기있는 걸그룹이 누가 있나요?	2	1	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36433059.mp3	춘우는 어느덧 저쪽 차에서 이 쪽 차로 옮겨 탔다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36433060.mp3	슬리퍼를 짝짝 끌고 들어가 버린다.	2	0	fourties	male			ko	
c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	common_voice_ko_36433061.mp3	바이러스는 다른 세포에 기생할 때만 생물이 특성을 띤다.	2	0	fourties	male			ko	
